cost,roi,feedback,year,client,service
113.95528349650924,117.93529936815546,4,2012,Alpha Omega Labs,Multi Asset Class Sol
114.72587875617856,76.065335094886,5,2013,Alpha Omega Labs,Multi Asset Class Sol
82.5152182071869,110.24041624411333,2,2014,Alpha Omega Labs,Multi Asset Class Sol
97.3879811955411,98.76921874650353,3,2015,Alpha Omega Labs,Multi Asset Class Sol
93.81848805351069,97.44044431151227,3,2016,Alpha Omega Labs,Multi Asset Class Sol
93.82764181334592,84.97071675378774,3,2017,Alpha Omega Labs,Multi Asset Class Sol
81.7289688228889,80.7688497909256,2,2018,Alpha Omega Labs,Multi Asset Class Sol
106.21141700206874,85.52695434174284,5,2019,Alpha Omega Labs,Multi Asset Class Sol
67.7537837978624,105.54698579402118,2,2020,Alpha Omega Labs,Multi Asset Class Sol
70.50306931950414,81.65623704387629,4,2021,Alpha Omega Labs,Multi Asset Class Sol
71.38558238825541,101.99511173505726,4,2022,Alpha Omega Labs,Multi Asset Class Sol
71.30362215722643,96.66173625408858,4,2023,Alpha Omega Labs,Multi Asset Class Sol
72,79,2,2010,EcoFusion Energy,Currency Management
117.36748382545187,94.13569884902218,3,2011,EcoFusion Energy,Currency Management
77.21661436635952,121.34761529443743,4,2012,EcoFusion Energy,Currency Management
68.56851541240128,71.47623422057578,4,2013,EcoFusion Energy,Currency Management
105.39423023680268,68.78032427921163,4,2014,EcoFusion Energy,Currency Management
109.8999161101662,81.63066351315965,4,2015,EcoFusion Energy,Currency Management
93.85195473824697,87.28790653515965,3,2016,EcoFusion Energy,Currency Management
88.38106793223665,79.5172146992017,4,2017,EcoFusion Energy,Currency Management
74.96566329113546,78.39081743890459,2,2018,EcoFusion Energy,Currency Management
71.70254738445067,99.01049281860035,3,2019,EcoFusion Energy,Currency Management
71.11923090102684,95.15728381296714,4,2020,EcoFusion Energy,Currency Management
79.89025684283732,74.10180520813147,4,2021,EcoFusion Energy,Currency Management
124.79815989977205,76.27634964167538,3,2022,EcoFusion Energy,Currency Management
69.48404000351256,79.31120225347604,3,2023,EcoFusion Energy,Currency Management
68,94,3,2010,EcoFusion Energy,NAV Calculation
99.92692153737482,116.18858991155292,2,2011,EcoFusion Energy,NAV Calculation
72.78437301477521,90.53072796915913,2,2012,EcoFusion Energy,NAV Calculation
67.04279840646944,115.97675098138312,2,2013,EcoFusion Energy,NAV Calculation
74.77012542426525,92.19804325258596,4,2014,EcoFusion Energy,NAV Calculation
62.041430128615005,106.64452664424215,4,2015,EcoFusion Energy,NAV Calculation
75.32426822148497,99.4470957574711,5,2016,EcoFusion Energy,NAV Calculation
104.53440412995178,82.69093213531156,2,2017,EcoFusion Energy,NAV Calculation
100.63228044209777,86.69322116988637,3,2018,EcoFusion Energy,NAV Calculation
106.35550820078922,106.53897953013404,2,2019,EcoFusion Energy,NAV Calculation
95.0405789996657,84.25155881893835,4,2020,EcoFusion Energy,NAV Calculation
86.4812840130181,87.42595805814315,3,2021,EcoFusion Energy,NAV Calculation
84.97402055292848,58.39092892702904,3,2022,EcoFusion Energy,NAV Calculation
64.35712830770021,90.91826953732873,4,2023,EcoFusion Energy,NAV Calculation
102,99,2,2010,EcoFusion Energy,Security Finances
70.36032043990372,76.13031148689983,3,2011,EcoFusion Energy,Security Finances
103.04466634110635,112.08686118795148,4,2012,EcoFusion Energy,Security Finances
76.84590407025787,103.95770219046253,3,2013,EcoFusion Energy,Security Finances
66.37888576778195,99.77398721029766,4,2014,EcoFusion Energy,Security Finances
104.82762785448107,99.38277663246492,4,2015,EcoFusion Energy,Security Finances
83.29124072568665,117.95814545101845,5,2016,EcoFusion Energy,Security Finances
120.81335319870405,114.08219762524857,3,2017,EcoFusion Energy,Security Finances
66.51511860715446,101.39501374410352,4,2018,EcoFusion Energy,Security Finances
111.56058321642419,76.76823787804884,3,2019,EcoFusion Energy,Security Finances
66.52119774085185,91.0050567411007,4,2020,EcoFusion Energy,Security Finances
75.15449597556251,118.54744232884738,5,2021,EcoFusion Energy,Security Finances
117.63661751740287,92.22762954281255,3,2022,EcoFusion Energy,Security Finances
82.512912895555,129.7179157367925,3,2023,EcoFusion Energy,Security Finances
82,106,4,2010,EcoFusion Energy,Digital Assets
94.03652690210178,79.21949601436769,3,2011,EcoFusion Energy,Digital Assets
111.5206246413403,110.24218131311247,3,2012,EcoFusion Energy,Digital Assets
101.32866633210301,92.41473285462492,5,2013,EcoFusion Energy,Digital Assets
88.41250406511763,86.86446868081913,4,2014,EcoFusion Energy,Digital Assets
61.53208039109805,107.00315307756557,4,2015,EcoFusion Energy,Digital Assets
126.06280616234224,67.65711335670727,2,2016,EcoFusion Energy,Digital Assets
99.8737749546685,69.1751106095816,3,2017,EcoFusion Energy,Digital Assets
58.60955832624649,108.14251116942825,3,2018,EcoFusion Energy,Digital Assets
108.20863931130884,76.60938364027064,5,2019,EcoFusion Energy,Digital Assets
89.69173162245693,109.60728029974923,4,2020,EcoFusion Energy,Digital Assets
123.59721941960505,76.1802850150089,4,2021,EcoFusion Energy,Digital Assets
86.35704218744401,94.0242647586127,4,2022,EcoFusion Energy,Digital Assets
97.46672891992036,94.26948250091272,3,2023,EcoFusion Energy,Digital Assets
78,78,4,2010,EcoFusion Energy,Advisory Services
100.71505912271407,104.05741400255701,4,2011,EcoFusion Energy,Advisory Services
98.94424932492578,105.40668424968695,2,2012,EcoFusion Energy,Advisory Services
101.32066519311799,92.93741437005353,3,2013,EcoFusion Energy,Advisory Services
90.73204471716971,85.0670245133333,4,2014,EcoFusion Energy,Advisory Services
104.27040450547156,106.3915647640701,4,2015,EcoFusion Energy,Advisory Services
94.2543364691453,124.98682527338948,3,2016,EcoFusion Energy,Advisory Services
93.18275398159382,83.99119632490017,3,2017,EcoFusion Energy,Advisory Services
114.32372943406395,102.06894177031674,3,2018,EcoFusion Energy,Advisory Services
68.350657961048,110.24265220168414,3,2019,EcoFusion Energy,Advisory Services
116.28987308519368,104.5182262587309,3,2020,EcoFusion Energy,Advisory Services
76.5233189708171,95.71183844098206,4,2021,EcoFusion Energy,Advisory Services
97.01598086833057,81.00235894599626,4,2022,EcoFusion Energy,Advisory Services
98.06136715305091,98.10500177011029,2,2023,EcoFusion Energy,Advisory Services
87,84,2,2010,EcoFusion Energy,Custody
102.0240974650653,99.59274689504412,5,2011,EcoFusion Energy,Custody
94.68837984232839,103.40246535967448,2,2012,EcoFusion Energy,Custody
113.03252026982511,81.12313189800611,2,2013,EcoFusion Energy,Custody
92.64722969217513,79.41365272767317,4,2014,EcoFusion Energy,Custody
81.05375666287699,112.04449940996497,5,2015,EcoFusion Energy,Custody
112.10922149212357,97.32876556312792,5,2016,EcoFusion Energy,Custody
119.39080238268994,73.3219317690929,4,2017,EcoFusion Energy,Custody
101.71600195594218,76.5302968825081,4,2018,EcoFusion Energy,Custody
86.15476234741075,75.34071085281548,3,2019,EcoFusion Energy,Custody
93.32549034278502,91.44352388062735,5,2020,EcoFusion Energy,Custody
86.65599982680506,102.72774121755582,4,2021,EcoFusion Energy,Custody
63.98796837551656,103.8173736320226,4,2022,EcoFusion Energy,Custody
91.33095032678993,69.6592565056697,4,2023,EcoFusion Energy,Custody
72,72,3,2010,EcoFusion Energy,Hedge Fund Services
98.73374891718025,78.90165072597527,3,2011,EcoFusion Energy,Hedge Fund Services
103.33037484096558,72.98038643709253,2,2012,EcoFusion Energy,Hedge Fund Services
65.52052726088866,104.6010566643777,4,2013,EcoFusion Energy,Hedge Fund Services
104.29627263172578,78.4441758406411,3,2014,EcoFusion Energy,Hedge Fund Services
86.75846732433939,94.99020392037566,3,2015,EcoFusion Energy,Hedge Fund Services
84.26793760516091,111.6862998468935,3,2016,EcoFusion Energy,Hedge Fund Services
95.62868114261387,120.28200491772854,5,2017,EcoFusion Energy,Hedge Fund Services
101.67625178460976,76.08379665331121,4,2018,EcoFusion Energy,Hedge Fund Services
73.29862239815611,104.574164107191,4,2019,EcoFusion Energy,Hedge Fund Services
95.83302337800363,93.57185982909276,3,2020,EcoFusion Energy,Hedge Fund Services
91.56933426000263,88.13295123477744,2,2021,EcoFusion Energy,Hedge Fund Services
75.56637688470508,67.08862490351316,2,2022,EcoFusion Energy,Hedge Fund Services
91.64522377418793,87.97571703109563,2,2023,EcoFusion Energy,Hedge Fund Services
68,92,4,2010,EcoFusion Energy,Trade Settlements
87.2158597571644,73.02893303503207,3,2011,EcoFusion Energy,Trade Settlements
96.94144492706404,91.025077636319,3,2012,EcoFusion Energy,Trade Settlements
80.28406981317426,106.97288935756755,4,2013,EcoFusion Energy,Trade Settlements
87.81598388236547,72.72061453705152,4,2014,EcoFusion Energy,Trade Settlements
83.73460453567735,110.0425579933787,2,2015,EcoFusion Energy,Trade Settlements
55.764044356908194,107.66867759985952,4,2016,EcoFusion Energy,Trade Settlements
90.86771360685275,90.20038158307175,3,2017,EcoFusion Energy,Trade Settlements
99.168597504569,85.77745817007866,5,2018,EcoFusion Energy,Trade Settlements
96.82880787246373,83.63320783360125,3,2019,EcoFusion Energy,Trade Settlements
99.32068026079261,114.00599869724806,4,2020,EcoFusion Energy,Trade Settlements
117.6519186049141,91.05675271203701,2,2021,EcoFusion Energy,Trade Settlements
133.39012052499208,86.74516946662698,3,2022,EcoFusion Energy,Trade Settlements
78.9981142121232,103.20604016458016,4,2023,EcoFusion Energy,Trade Settlements
74,101,4,2010,EcoFusion Energy,Equity and Fixed Income
106.90229784601505,75.52512921680403,5,2011,EcoFusion Energy,Equity and Fixed Income
75.54897085854553,93.05529142361895,5,2012,EcoFusion Energy,Equity and Fixed Income
101.16793298929296,114.77285196670208,2,2013,EcoFusion Energy,Equity and Fixed Income
70.71133244757296,70.8567738627432,4,2014,EcoFusion Energy,Equity and Fixed Income
115.12547037848132,75.38350111518069,5,2015,EcoFusion Energy,Equity and Fixed Income
104.15727687986228,99.13277397799206,3,2016,EcoFusion Energy,Equity and Fixed Income
80.95172091620267,92.05333476450102,2,2017,EcoFusion Energy,Equity and Fixed Income
114.43540147311094,62.154608142026035,3,2018,EcoFusion Energy,Equity and Fixed Income
59.14290552375369,88.889843028781,3,2019,EcoFusion Energy,Equity and Fixed Income
110.44205483978442,75.74831571067757,5,2020,EcoFusion Energy,Equity and Fixed Income
55.71994848408736,81.3442985381106,3,2021,EcoFusion Energy,Equity and Fixed Income
69.62484580187976,69.41698311618026,3,2022,EcoFusion Energy,Equity and Fixed Income
131.45014137946225,101.31806014559008,3,2023,EcoFusion Energy,Equity and Fixed Income
112,93,3,2010,BlueSky Innovations,Digital Assets
87.84904307866799,107.70818332772511,4,2011,BlueSky Innovations,Digital Assets
66.60536131312912,73.93097663718785,3,2012,BlueSky Innovations,Digital Assets
66.84742355054686,88.69726443471464,4,2013,BlueSky Innovations,Digital Assets
76.83394899858486,113.26170635598857,3,2014,BlueSky Innovations,Digital Assets
89.97135598645389,108.79632927601466,3,2015,BlueSky Innovations,Digital Assets
66.75594042706862,121.7354168110782,4,2016,BlueSky Innovations,Digital Assets
109.63272464725316,81.06078839230783,5,2017,BlueSky Innovations,Digital Assets
100.03920220452149,79.45601565942967,3,2018,BlueSky Innovations,Digital Assets
77.27585682772317,76.1958943787143,4,2019,BlueSky Innovations,Digital Assets
63.12351125565531,101.73792141563945,3,2020,BlueSky Innovations,Digital Assets
90.86339733357741,93.46818138568523,3,2021,BlueSky Innovations,Digital Assets
94.82532531116,73.13556049498956,3,2022,BlueSky Innovations,Digital Assets
107.87102686810316,133.51958917620772,4,2023,BlueSky Innovations,Digital Assets
70,71,4,2010,BlueSky Innovations,Currency Management
94.59869601470716,98.41777257270046,4,2011,BlueSky Innovations,Currency Management
99.04424723100396,88.3287064927945,4,2012,BlueSky Innovations,Currency Management
85.6755680360785,98.38279518430745,4,2013,BlueSky Innovations,Currency Management
65.97721680292653,88.71202603752488,5,2014,BlueSky Innovations,Currency Management
67.8883354281171,94.16105033971274,5,2015,BlueSky Innovations,Currency Management
106.59942216253117,73.59279228819625,3,2016,BlueSky Innovations,Currency Management
96.8435724443405,106.62603197676353,5,2017,BlueSky Innovations,Currency Management
112.24468507860897,105.49067011835542,4,2018,BlueSky Innovations,Currency Management
76.94702064524014,102.58261520554834,4,2019,BlueSky Innovations,Currency Management
111.69034467579843,105.53432194419352,3,2020,BlueSky Innovations,Currency Management
61.01657273822531,77.23195792924702,3,2021,BlueSky Innovations,Currency Management
78.44998107940322,72.43034839037023,4,2022,BlueSky Innovations,Currency Management
83.49658701480747,65.00242908994355,3,2023,BlueSky Innovations,Currency Management
76,93,2,2010,BlueSky Innovations,Multi Asset Class Sol
80.47757168962312,81.33583516381525,4,2011,BlueSky Innovations,Multi Asset Class Sol
114.01849954189431,70.47239588443058,4,2012,BlueSky Innovations,Multi Asset Class Sol
115.96237939392022,70.62182382757773,3,2013,BlueSky Innovations,Multi Asset Class Sol
85.20785411930164,103.3590738154113,5,2014,BlueSky Innovations,Multi Asset Class Sol
125.42152660171608,85.96141640766906,2,2015,BlueSky Innovations,Multi Asset Class Sol
117.05360035879679,107.78838551358189,4,2016,BlueSky Innovations,Multi Asset Class Sol
102.22980317801287,106.6613060959443,4,2017,BlueSky Innovations,Multi Asset Class Sol
121.63651092320713,105.65524481085473,2,2018,BlueSky Innovations,Multi Asset Class Sol
89.0433210599914,97.60414471551994,4,2019,BlueSky Innovations,Multi Asset Class Sol
112.9547866319724,114.56011266762593,2,2020,BlueSky Innovations,Multi Asset Class Sol
86.52292467363473,108.60109508461912,4,2021,BlueSky Innovations,Multi Asset Class Sol
69.10602862343576,71.22160165879659,5,2022,BlueSky Innovations,Multi Asset Class Sol
98.78967041787483,65.28599420241139,4,2023,BlueSky Innovations,Multi Asset Class Sol
119,90,2,2010,BlueSky Innovations,Security Finances
97.08436475238516,118.3407557623703,5,2011,BlueSky Innovations,Security Finances
96.31841742111095,77.56718018273084,4,2012,BlueSky Innovations,Security Finances
70.77420848559606,90.81703804414313,3,2013,BlueSky Innovations,Security Finances
105.26562806887104,70.89191415236809,3,2014,BlueSky Innovations,Security Finances
65.20792632745395,91.29376832017235,3,2015,BlueSky Innovations,Security Finances
90.33271461362789,68.13256435710797,2,2016,BlueSky Innovations,Security Finances
63.77147341543558,96.85154200054575,3,2017,BlueSky Innovations,Security Finances
93.30954702001888,112.00354046083228,3,2018,BlueSky Innovations,Security Finances
55.93198555005259,110.82467664723464,3,2019,BlueSky Innovations,Security Finances
81.15947371757318,111.86230413818186,3,2020,BlueSky Innovations,Security Finances
71.77778769656905,104.18806819310987,4,2021,BlueSky Innovations,Security Finances
98.59657095244013,74.75134155871118,4,2022,BlueSky Innovations,Security Finances
70.92163460191374,87.00606943247524,2,2023,BlueSky Innovations,Security Finances
103,73,3,2010,BlueSky Innovations,Trade Settlements
73.75032070002229,106.33202518860166,4,2011,BlueSky Innovations,Trade Settlements
108.50057020197869,88.29430096049043,2,2012,BlueSky Innovations,Trade Settlements
95.02855835890216,110.37911263858604,4,2013,BlueSky Innovations,Trade Settlements
99.33709007001283,69.080102860928,3,2014,BlueSky Innovations,Trade Settlements
79.39885422099039,120.78137530353209,4,2015,BlueSky Innovations,Trade Settlements
69.5485446558323,76.27339708001686,3,2016,BlueSky Innovations,Trade Settlements
96.38483692013753,81.32216618408174,4,2017,BlueSky Innovations,Trade Settlements
59.545548663638414,81.28577476108079,2,2018,BlueSky Innovations,Trade Settlements
65.7832482214985,66.50970335100706,4,2019,BlueSky Innovations,Trade Settlements
76.15309278619836,76.85070423127306,2,2020,BlueSky Innovations,Trade Settlements
61.69382302383941,79.73764288871648,4,2021,BlueSky Innovations,Trade Settlements
112.22698074497781,72.16172322722394,3,2022,BlueSky Innovations,Trade Settlements
95.94451850516387,106.11520506986534,4,2023,BlueSky Innovations,Trade Settlements
63,115,4,2010,BlueSky Innovations,Hedge Fund Services
71.8257858946132,74.72570676993082,3,2011,BlueSky Innovations,Hedge Fund Services
91.66663599016164,108.55691970321135,3,2012,BlueSky Innovations,Hedge Fund Services
82.37397628353926,76.3432270342438,3,2013,BlueSky Innovations,Hedge Fund Services
97.60160256574513,78.72186853747306,5,2014,BlueSky Innovations,Hedge Fund Services
112.80038226944774,102.1125915627967,3,2015,BlueSky Innovations,Hedge Fund Services
63.648631269506865,84.54357896034875,5,2016,BlueSky Innovations,Hedge Fund Services
92.20008058969808,125.97591323003861,2,2017,BlueSky Innovations,Hedge Fund Services
100.12753210051795,114.28354112792272,3,2018,BlueSky Innovations,Hedge Fund Services
101.21282120169946,101.42569166303832,3,2019,BlueSky Innovations,Hedge Fund Services
66.97698990332081,106.41715289205641,3,2020,BlueSky Innovations,Hedge Fund Services
107.01446634932127,63.654774931358425,4,2021,BlueSky Innovations,Hedge Fund Services
91.0233195325429,93.09978095288588,4,2022,BlueSky Innovations,Hedge Fund Services
72.76965905391586,84.65164588975325,3,2023,BlueSky Innovations,Hedge Fund Services
67,93,4,2010,BlueSky Innovations,Advisory Services
114.6476891762641,108.65811768032701,4,2011,BlueSky Innovations,Advisory Services
76.25710986222896,107.65498871078003,4,2012,BlueSky Innovations,Advisory Services
87.88783620747398,101.62697493075038,3,2013,BlueSky Innovations,Advisory Services
74.92056747754583,85.6972380933799,3,2014,BlueSky Innovations,Advisory Services
81.33504130433235,104.08701272210868,3,2015,BlueSky Innovations,Advisory Services
59.88448168423171,118.51430376272532,3,2016,BlueSky Innovations,Advisory Services
108.06058934036088,102.49535718116195,2,2017,BlueSky Innovations,Advisory Services
112.12265849463788,71.94996464855217,3,2018,BlueSky Innovations,Advisory Services
111.3800063966774,97.62030039827272,4,2019,BlueSky Innovations,Advisory Services
131.24682683476556,70.89380745768501,3,2020,BlueSky Innovations,Advisory Services
110.12390715539604,118.16100369722463,5,2021,BlueSky Innovations,Advisory Services
78.92312336604792,93.98787358743891,2,2022,BlueSky Innovations,Advisory Services
69.00136212395128,105.51692360830769,5,2023,BlueSky Innovations,Advisory Services
100,72,4,2010,BlueSky Innovations,Equity and Fixed Income
61.16964169665654,71.72061685995911,5,2011,BlueSky Innovations,Equity and Fixed Income
82.9764327446144,108.61941800629863,4,2012,BlueSky Innovations,Equity and Fixed Income
112.63497530651796,89.98499177608194,4,2013,BlueSky Innovations,Equity and Fixed Income
112.42907131929222,90.34160638426779,4,2014,BlueSky Innovations,Equity and Fixed Income
60.05861476717244,78.26218415386207,4,2015,BlueSky Innovations,Equity and Fixed Income
88.08082652666405,108.60627406278712,4,2016,BlueSky Innovations,Equity and Fixed Income
69.45176950357883,107.11283029297158,3,2017,BlueSky Innovations,Equity and Fixed Income
114.90058062631024,82.25201324221331,2,2018,BlueSky Innovations,Equity and Fixed Income
68.3796521901718,82.47652933653691,4,2019,BlueSky Innovations,Equity and Fixed Income
82.57151965671336,81.87880182151638,5,2020,BlueSky Innovations,Equity and Fixed Income
69.34772901326775,98.66955804507694,4,2021,BlueSky Innovations,Equity and Fixed Income
65.72914149333283,114.60790338107967,4,2022,BlueSky Innovations,Equity and Fixed Income
100.88997001184896,66.9851868017186,2,2023,BlueSky Innovations,Equity and Fixed Income
116,103,4,2010,Phoenix Ventures,Equity and Fixed Income
109.57624945053244,90.33050793093166,5,2011,Phoenix Ventures,Equity and Fixed Income
81.92414024179317,72.38295781774178,3,2012,Phoenix Ventures,Equity and Fixed Income
80.79439272454947,93.34798288833213,2,2013,Phoenix Ventures,Equity and Fixed Income
107.62536454365446,111.77144437409444,4,2014,Phoenix Ventures,Equity and Fixed Income
116.46423816815673,76.91483299711949,2,2015,Phoenix Ventures,Equity and Fixed Income
110.57379429896025,112.80839535265841,3,2016,Phoenix Ventures,Equity and Fixed Income
105.94273628073663,78.33757955227242,4,2017,Phoenix Ventures,Equity and Fixed Income
85.1776569032273,103.84861881578549,3,2018,Phoenix Ventures,Equity and Fixed Income
71.96086664878605,93.23225844598268,5,2019,Phoenix Ventures,Equity and Fixed Income
73.29892712380283,85.96020930704958,2,2020,Phoenix Ventures,Equity and Fixed Income
111.11932993087495,86.35162341834088,3,2021,Phoenix Ventures,Equity and Fixed Income
79.13793922522227,91.47013510413731,5,2022,Phoenix Ventures,Equity and Fixed Income
115.31922409930063,82.84523358072627,2,2023,Phoenix Ventures,Equity and Fixed Income
63,97,4,2010,Phoenix Ventures,Security Finances
99.2037844523118,105.2188674068939,3,2011,Phoenix Ventures,Security Finances
77.42534071386366,80.77631567079794,4,2012,Phoenix Ventures,Security Finances
111.41372253787388,93.89323670089307,4,2013,Phoenix Ventures,Security Finances
86.52277319242636,70.80909109099872,4,2014,Phoenix Ventures,Security Finances
114.20022409263869,79.50390174559845,3,2015,Phoenix Ventures,Security Finances
98.81891878098462,118.86604400771931,4,2016,Phoenix Ventures,Security Finances
88.21391793657358,97.84831615797157,3,2017,Phoenix Ventures,Security Finances
90.88667241632157,109.71560830067426,5,2018,Phoenix Ventures,Security Finances
132.30724740364843,85.49054080493143,3,2019,Phoenix Ventures,Security Finances
64.21778688588208,104.00909601954412,5,2020,Phoenix Ventures,Security Finances
124.86532236491969,75.56030583644922,5,2021,Phoenix Ventures,Security Finances
57.800594128867075,124.08736592122504,3,2022,Phoenix Ventures,Security Finances
72.75820832949388,115.71980186421403,4,2023,Phoenix Ventures,Security Finances
108,114,4,2010,Phoenix Ventures,Custody
95.19162591407677,92.03192150546333,3,2011,Phoenix Ventures,Custody
108.9048184035733,92.77370262407614,4,2012,Phoenix Ventures,Custody
104.35649502834437,78.22576003861599,3,2013,Phoenix Ventures,Custody
117.62097565468375,124.0544696834637,4,2014,Phoenix Ventures,Custody
115.20661866259579,85.07422292661198,2,2015,Phoenix Ventures,Custody
68.2036949564855,106.5426980916464,4,2016,Phoenix Ventures,Custody
103.97924123767893,111.64506150230392,3,2017,Phoenix Ventures,Custody
83.59350671772333,92.61780226477441,4,2018,Phoenix Ventures,Custody
90.96928554600323,112.33724709913301,3,2019,Phoenix Ventures,Custody
108.1838286338057,92.17635262415419,4,2020,Phoenix Ventures,Custody
85.15141867993124,96.56017045821868,5,2021,Phoenix Ventures,Custody
103.0578784938025,77.53404934399909,4,2022,Phoenix Ventures,Custody
118.54623714074751,105.18174542420914,5,2023,Phoenix Ventures,Custody
61,92,2,2010,Phoenix Ventures,Digital Assets
101.84120501968403,87.71539148820422,4,2011,Phoenix Ventures,Digital Assets
118.09812637097266,109.42993805853234,2,2012,Phoenix Ventures,Digital Assets
119.88811426737902,105.19676941725048,4,2013,Phoenix Ventures,Digital Assets
62.36669647764814,92.30769466669713,4,2014,Phoenix Ventures,Digital Assets
92.3448201762853,82.9460337485659,2,2015,Phoenix Ventures,Digital Assets
89.5966386746943,112.8153228594562,3,2016,Phoenix Ventures,Digital Assets
101.60634138638828,108.72810592740929,5,2017,Phoenix Ventures,Digital Assets
80.94126752176103,87.45768378147423,4,2018,Phoenix Ventures,Digital Assets
106.37754239227522,117.31592226509696,5,2019,Phoenix Ventures,Digital Assets
66.22687751164098,102.22318742326644,5,2020,Phoenix Ventures,Digital Assets
116.30258113825826,84.95996737745483,2,2021,Phoenix Ventures,Digital Assets
112.1879754246153,92.51255735926397,5,2022,Phoenix Ventures,Digital Assets
115.10762675461659,80.03192254798431,5,2023,Phoenix Ventures,Digital Assets
80,97,4,2010,Phoenix Ventures,Multi Asset Class Sol
100.16564814300521,94.09124211409029,3,2011,Phoenix Ventures,Multi Asset Class Sol
70.29877909283144,119.36249717698378,4,2012,Phoenix Ventures,Multi Asset Class Sol
98.84746555677776,85.33093588640537,3,2013,Phoenix Ventures,Multi Asset Class Sol
94.91929322595735,88.31649676045957,5,2014,Phoenix Ventures,Multi Asset Class Sol
87.5782695146497,78.94969502067846,4,2015,Phoenix Ventures,Multi Asset Class Sol
107.44894022005147,116.60583289114199,3,2016,Phoenix Ventures,Multi Asset Class Sol
60.57584984555345,92.53910007748281,5,2017,Phoenix Ventures,Multi Asset Class Sol
64.73541952114984,74.74265236359832,5,2018,Phoenix Ventures,Multi Asset Class Sol
64.78300991717916,81.13830644297713,3,2019,Phoenix Ventures,Multi Asset Class Sol
113.79275342487594,88.12771247256705,5,2020,Phoenix Ventures,Multi Asset Class Sol
86.15022959158321,87.06218362807736,3,2021,Phoenix Ventures,Multi Asset Class Sol
76.36909864081987,119.08361724464712,4,2022,Phoenix Ventures,Multi Asset Class Sol
73.39929150406635,63.840221613734094,4,2023,Phoenix Ventures,Multi Asset Class Sol
104,106,3,2010,Phoenix Ventures,NAV Calculation
70.28972292065072,94.80284693340798,4,2011,Phoenix Ventures,NAV Calculation
85.22616347583842,105.38290517505214,2,2012,Phoenix Ventures,NAV Calculation
63.7486900613023,115.09289245472317,2,2013,Phoenix Ventures,NAV Calculation
86.48392476388037,95.8713385757248,4,2014,Phoenix Ventures,NAV Calculation
117.80054149234935,101.39451360823372,2,2015,Phoenix Ventures,NAV Calculation
125.7608055227418,103.84352809141785,2,2016,Phoenix Ventures,NAV Calculation
95.56295468960133,121.44015663616602,3,2017,Phoenix Ventures,NAV Calculation
95.1227364345337,102.03768458037564,2,2018,Phoenix Ventures,NAV Calculation
67.85810229590723,81.87862563100757,3,2019,Phoenix Ventures,NAV Calculation
82.45649135984317,101.47704828006788,3,2020,Phoenix Ventures,NAV Calculation
75.12036265851738,91.54595696314523,3,2021,Phoenix Ventures,NAV Calculation
71.31196372292527,71.42516382437411,3,2022,Phoenix Ventures,NAV Calculation
102.06019083248671,87.72220754497917,3,2023,Phoenix Ventures,NAV Calculation
79,95,4,2010,SilverStar Systems,Advisory Services
70.59042696849552,118.90921525869864,4,2011,SilverStar Systems,Advisory Services
100.47887367085592,109.3860512427629,5,2012,SilverStar Systems,Advisory Services
117.08016320379902,89.53346915331218,3,2013,SilverStar Systems,Advisory Services
68.76630564617838,103.72960579811102,4,2014,SilverStar Systems,Advisory Services
77.71638828599731,74.83947210035383,5,2015,SilverStar Systems,Advisory Services
84.92012451400961,81.2604719744356,2,2016,SilverStar Systems,Advisory Services
81.70274605980767,103.59685182910658,3,2017,SilverStar Systems,Advisory Services
64.20395956039953,74.14778115920251,5,2018,SilverStar Systems,Advisory Services
83.64741491927482,92.9432497192888,3,2019,SilverStar Systems,Advisory Services
95.11214437757866,90.75572841173226,4,2020,SilverStar Systems,Advisory Services
103.64560687192713,110.1342517370802,3,2021,SilverStar Systems,Advisory Services
116.36562184468632,76.97291686164814,2,2022,SilverStar Systems,Advisory Services
102.15002526257294,106.54293804566692,5,2023,SilverStar Systems,Advisory Services
90,86,3,2010,SilverStar Systems,Currency Management
70.78413185892255,83.6083683148274,3,2011,SilverStar Systems,Currency Management
85.65369334590066,90.01749590182044,4,2012,SilverStar Systems,Currency Management
97.9146432186968,119.00021957823876,3,2013,SilverStar Systems,Currency Management
65.85939742515266,102.84726463628462,3,2014,SilverStar Systems,Currency Management
108.08081699494491,103.37600933976289,3,2015,SilverStar Systems,Currency Management
75.61916755530333,122.54977943914736,3,2016,SilverStar Systems,Currency Management
106.53451033664135,85.87700364688442,3,2017,SilverStar Systems,Currency Management
101.02311891191741,122.50065678289259,4,2018,SilverStar Systems,Currency Management
77.64190985733144,91.2653567001925,2,2019,SilverStar Systems,Currency Management
88.78233726768065,103.99313614387898,2,2020,SilverStar Systems,Currency Management
69.15564317599762,110.38076969007554,4,2021,SilverStar Systems,Currency Management
87.00758783340785,80.68556743048524,2,2022,SilverStar Systems,Currency Management
67.0681124422412,76.63626574050184,3,2023,SilverStar Systems,Currency Management
84,98,4,2010,SilverStar Systems,Digital Assets
96.78833810501351,112.27288343266316,4,2011,SilverStar Systems,Digital Assets
65.61773521245429,89.90371515108882,3,2012,SilverStar Systems,Digital Assets
108.50666916620433,106.12279339176136,3,2013,SilverStar Systems,Digital Assets
91.91267256422483,99.10213697025449,3,2014,SilverStar Systems,Digital Assets
86.96121705429276,85.9256439013069,5,2015,SilverStar Systems,Digital Assets
